No,Rank,Total Score,Class,Total POI in Grid,[Raw] PUSAT PERBELANJAAN,[Raw] RESTORAN,[Raw] NEGERI,[Raw] KERETA API,[Raw] RUMAH SAKIT UMUM DAERAH/NEGERI,[Raw] USIA 25-29,[Raw] USIA 30-34,[Raw] S1,[Raw] WIRASWASTA,[Raw] PERDAGANGAN,[Normalized] PUSAT PERBELANJAAN,[Normalized] RESTORAN,[Normalized] NEGERI,[Normalized] KERETA API,[Normalized] RUMAH SAKIT UMUM DAERAH/NEGERI,[Normalized] USIA 25-29,[Normalized] USIA 30-34,[Normalized] S1,[Normalized] WIRASWASTA,[Normalized] PERDAGANGAN,[Final] PUSAT PERBELANJAAN,[Final] RESTORAN,[Final] NEGERI,[Final] KERETA API,[Final] RUMAH SAKIT UMUM DAERAH/NEGERI,[Final] USIA 25-29,[Final] USIA 30-34,[Final] S1,[Final] WIRASWASTA,[Final] PERDAGANGAN,ID_GRID
79,79,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,78
80,80,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,79
81,81,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,80
82,82,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,81
83,83,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,82
84,84,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,83
85,85,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,84
86,86,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,85
87,87,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,86
88,88,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,87
89,89,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,88
90,90,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,89
91,91,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,90
92,92,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,91
93,93,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,92
94,94,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,93
95,95,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,94
96,96,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,95
97,97,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,96
98,98,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,97
99,99,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,98
100,100,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,99
101,101,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,100
102,102,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,101
103,103,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,102
104,104,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,103
105,105,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,104
106,106,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,105
107,107,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,106
108,108,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,107
109,109,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,108
110,110,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,109
111,111,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,110
112,112,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,111
113,113,71.0171349800674,Sesuai,0,0,0,0,0,0,2110,2317,5867,2030,60,0.0,0,0,0,0.0,0.5966799877036582,0.7232350016572754,0.9252366960496246,0.6218655967903711,0.379746835443038,0.0,0,0.0,0.0,0.0,0.06119794745678545,0.07417794888792568,0.11862008923713134,0.06378108685029447,0.02921129503407985,112
114,114,70.46335956644506,Sesuai,1,1,0,0,0,0,2303,2229,3618,2209,27,0.5,0,0,0,0.0,0.6560098370734706,0.6940669539277428,0.5581129611492002,0.6817118020728853,0.17088607594936708,0.05128205128205128,0,0.0,0.0,0.0,0.06728306021266364,0.07118635424899926,0.07155294373707694,0.06991915918696259,0.01314508276533593,113
115,115,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,114
116,116,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,115
117,117,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,116
118,118,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,117
119,119,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,118
120,120,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,119
121,121,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,120
122,122,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,121
123,123,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,122
124,124,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,123
125,125,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,124
126,126,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,125
127,127,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,126
128,128,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,127
129,129,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,128
130,130,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,129
131,131,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,130
132,132,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,131
133,133,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,132
134,134,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,133
135,135,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,134
136,136,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,135
137,137,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,136
138,138,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,137
139,139,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,138
140,140,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,139
141,141,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,140
142,142,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,141
143,143,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,142
144,144,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,143
145,145,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,144
146,146,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,145
147,147,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,146
148,148,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,147
149,149,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,148
150,150,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,149
151,151,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,150
152,152,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,151
153,153,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,152
154,154,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,153
155,155,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,154
156,156,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,155
157,157,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,156
158,158,67.82346899106855,Sesuai,0,0,0,0,0,0,2756,2762,4061,2267,17,0.0,0,0,0,0.0,0.7952659083922533,0.8707325157441167,0.6304276852758733,0.7011033099297894,0.10759493670886076,0.0,0,0.0,0.0,0.0,0.08156573419407726,0.08930589905067864,0.08082406221485555,0.0719080317876707,0.00827653359298929,157
